332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
332657786,1,Single,2266.421,761.349,0.011,0.304,0.105,0.0,880.087,0.008,0.1529,0.4604,1.0,0.608,0.029,92.849
